accX,accY,accZ
-3.922,-19.294,-6.118
-4.706,-19.765,-7.216
-5.961,-19.922,-9.412
-7.373,-19.765,-10.667
-12.235,-19.765,-12.549
-15.216,-19.765,-13.176
-20.706,-20.863,-15.059
-23.843,-21.961,-19.451
-29.647,-24.157,-21.333
-35.451,-20.392,-25.569
-36.549,-16.471,-26.51
-33.882,-10.039,-24.471
-32.157,-7.216,-23.216
-33.725,-1.882,-23.216
-36.392,-0.157,-25.725
-38.118,1.412,-26.824
-32.941,-5.961,-24.941
-32.157,-5.647,-21.647
-15.059,-7.059,-24.157
8.471,-16,-8.784
59.451,-38.745,1.412
0.941,-39.843,-12.549
-41.725,-26.196,-12.078
-8.784,-14.745,6.902
0.471,-6.118,-6.745
-22.588,13.961,-5.49
-12.078,4.392,-4.706
-3.451,-14.745,-4.235
-5.333,-14.431,-5.647
-4.863,-13.647,-5.333
-5.333,-14.745,-4.549
-2.824,-14.275,-4.235
-2.353,-10.667,-1.725
-2.667,-9.255,-1.412
-4.706,-6.902,-3.137
-2.824,-7.373,-2.51
2.51,-7.843,-3.451
3.765,-8.627,-4.235
4.863,-10.98,-5.333
4.078,-11.294,-6.588
2.353,-10.824,-4.235
0.471,-8.314,-3.137
0.314,-8.314,-2.196
1.725,-8.784,-2.824
0.941,-8.784,-3.608
1.098,-10.667,-3.765
0.784,-11.294,-4.235
0.157,-13.02,-3.451
-1.569,-12.078,-2.824
-0.941,-11.451,-1.569
-0.471,-10.353,-1.412
-0.471,-9.882,-1.412
-0.784,-9.569,-1.882
-1.098,-9.725,-2.667
-1.255,-11.294,-2.824
-1.569,-11.137,-4.078
-0.941,-10.51,-3.451
0.627,-9.412,-2.98
1.412,-9.098,-2.353
2.353,-9.412,-1.882
2.196,-10.039,-1.882
1.569,-11.451,-2.353
1.725,-12.549,-2.98
0.941,-14.431,-2.824
1.412,-16.471,-3.294
2.196,-16.941,-2.667
2.039,-17.725,-1.725
2.039,-17.725,-0.784
3.137,-18.51,0
4.078,-19.294,0.627
5.647,-20.392,2.51
6.431,-20.863,2.667
7.843,-21.804,6.118
9.255,-21.961,-0.314
5.804,-22.745,-4.549
8,-27.608,-7.686
11.608,-28.863,-10.039
12.549,-31.216,-6.588
13.961,-28.549,-11.294
10.667,-24.157,-10.196
3.451,-23.843,-7.529
1.412,-21.49,-9.569
1.412,-17.725,-7.216
4.706,-15.686,-9.725
13.176,-17.098,-1.569
16.941,-17.098,-0.627
14.902,-11.137,2.039
11.765,-7.843,2.353
7.529,-4.863,2.196
4.235,-4.078,1.255
4.235,-3.765,1.412
5.49,-3.922,1.412
5.804,-4.549,1.412
4.863,-5.49,0.941
4.706,-6.118,0.941
3.608,-6.902,0.784
3.294,-6.902,0.784
3.608,-6.902,0.314
2.98,-8,-0.471
2.353,-8.784,-0.941
2.039,-9.882,-1.882
1.569,-10.667,-2.51
1.098,-12.863,-3.451
0.627,-13.961,-3.922
-0.314,-16.941,-4.392
-2.667,-20.392,-6.745
-3.922,-21.49,-8
-6.275,-22.745,-9.882
-8.941,-22.745,-10.196
-16.157,-23.059,-10.51
-19.608,-23.529,-10.824
-24,-22.902,-14.431
-25.255,-23.059,-16.941
-27.922,-23.059,-22.745
-30.745,-18.039,-24.941
-31.059,-13.176,-24.157
-29.647,-6.118,-21.49
-29.647,-3.294,-20.078
-37.647,-1.882,-20.392
-41.725,-0.471,-22.431
-41.255,-0.941,-20.863
-36.863,-8.784,-19.765
-31.529,-7.373,-19.608
7.686,-13.49,-14.275
59.137,-33.098,16.941
0.471,-45.49,-16
-56.941,-44.235,-10.824
-12.549,-12.392,13.333
9.412,-15.216,-4.863
-16.627,2.98,-8.314
-13.961,3.608,-3.137
-6.431,-8.627,-1.725
-8.157,-13.176,-5.02
-4.078,-13.647,-4.863
-2.51,-14.588,-4.392
-2.039,-15.686,-4.706
-3.608,-13.804,-4.392
-2.353,-11.294,-1.569
-2.51,-7.059,-2.51
-1.882,-7.216,-4.235
-0.471,-7.373,-4.863
1.725,-7.686,-4.863
2.824,-9.098,-4.549
2.039,-10.353,-5.02
2.196,-11.608,-4.078
0.627,-10.51,-3.765
0.784,-8.627,-2.98
0.941,-8,-2.824
0.941,-7.686,-3.294
1.255,-8.471,-3.608
1.255,-8.941,-4.863
1.882,-9.412,-4.706
1.412,-10.196,-5.02
1.725,-10.353,-4.235
2.353,-10.667,-3.451
-0.314,-9.882,-2.667
-0.784,-9.882,-2.98
-2.039,-9.882,-2.667
-1.255,-10.039,-1.725
-1.412,-9.882,-3.137
-1.098,-10.196,-3.294
-0.157,-10.353,-3.922
0.784,-10.196,-4.392
0.471,-9.725,-4.549
1.098,-9.412,-3.294
0.941,-10.196,-2.824
1.725,-11.294,-3.608
1.412,-11.765,-4.078
0.941,-12.863,-4.392
0.784,-14.118,-3.765
0.627,-15.843,-3.765
-0.157,-17.255,-1.569
-0.471,-17.569,-1.412
-0.471,-18.51,0.157
0,-19.608,1.255
2.196,-20.392,2.039
3.765,-21.02,2.98
7.529,-22.431,6.275
11.137,-24.627,5.647
7.686,-24.784,3.922
9.412,-24.157,0
6.588,-22.431,-5.49
7.059,-27.922,-6.745
12.549,-29.333,-11.294
23.843,-27.451,-16.314
21.333,-27.137,-10.196
7.373,-21.961,-6.745
-0.157,-20.392,-8.471
1.569,-19.765,-9.725
0,-13.49,-12.078
2.196,-12.863,-9.725
16,-17.098,-1.412
19.922,-16.471,0.314
15.529,-9.255,3.451
9.725,-4.078,3.765
6.745,-3.765,2.98
2.98,-3.451,0.784
3.922,-3.608,0.627
5.804,-4.863,0.784
6.118,-5.49,0.627
5.49,-6.745,0.784
5.02,-7.216,0.941
3.294,-8.157,0.784
2.353,-8.471,0.627
2.51,-9.098,0.157
2.51,-10.353,-0.627
2.196,-10.667,-1.255
1.412,-12.706,-2.51
1.255,-13.49,-3.294
-0.471,-16.157,-4.863
-1.725,-17.569,-6.745
-3.137,-17.412,-7.529
-4.392,-18.196,-9.098
-5.333,-18.51,-9.882
-8.941,-19.137,-11.922
-11.608,-19.922,-12.392
-19.137,-21.647,-13.176
-22.745,-22.745,-14.275
-29.804,-24.941,-18.039
-34.196,-23.216,-21.333
-35.451,-19.922,-22.118
-31.216,-12.392,-21.961
-29.647,-9.412,-21.49
-31.216,-3.451,-21.961
-34.98,-1.098,-22.588
-38.588,1.098,-25.098
-37.804,-0.314,-24.627
-36.392,-4.235,-21.333
-19.451,-7.843,-28.863
6.275,-18.824,-7.843
39.373,-41.255,-1.412
-5.804,-41.882,-17.412
-37.333,-19.765,-8.941
-8,-11.137,9.412
-0.627,-8.471,-4.863
-21.804,12.706,-11.608
-12.235,6.588,-7.843
-6.275,-13.333,-2.824
-7.843,-14.118,-4.549
-5.02,-12.863,-6.118
-3.608,-14.275,-6.118
-2.98,-15.373,-4.706
-2.51,-13.176,-3.765
-2.824,-8.471,-1.098
-2.98,-6.902,-2.039
-3.608,-7.373,-1.725
-1.098,-8.784,-3.294
-0.471,-9.412,-3.451
2.196,-10.824,-4.392
2.667,-11.608,-4.549
2.98,-11.765,-2.039
0.627,-9.098,-2.98
0.627,-8.784,-2.196
1.412,-8.314,-2.667
0.941,-8.314,-3.608
1.412,-9.725,-3.922
0.784,-9.882,-4.392
0.941,-10.353,-5.176
1.255,-11.137,-4.706
0.941,-10.98,-3.608
0.784,-10.98,-3.137
-0.157,-10.51,-3.294
-0.157,-10.039,-2.667
-0.627,-9.255,-2.667
-0.314,-9.412,-2.353
-0.314,-9.882,-3.294
-0.157,-10.824,-3.294
0.784,-9.725,-4.078
0.627,-8.627,-3.922
1.255,-8.627,-2.667
1.412,-9.412,-2.667
0.314,-10.353,-2.98
0,-11.294,-2.98
0.157,-13.176,-2.98
0,-14.118,-3.451
1.412,-16,-2.824
1.255,-16.627,-3.451
1.569,-16.941,-2.667
1.412,-16.941,-1.098
1.098,-17.412,0.157
2.98,-19.137,0
4.078,-19.922,0.314
7.059,-20.863,1.412
8.157,-22.275,2.98
9.725,-23.843,5.804
6.745,-23.686,-1.882
3.451,-24.784,-2.667
5.02,-27.608,-4.235
5.176,-28.078,-5.333
16,-26.824,-14.118
20.549,-26.039,-15.373
15.529,-25.098,-8.157
0.314,-19.608,-8.157
-0.157,-19.608,-9.569
-1.255,-18.039,-9.098
0.157,-16.157,-8.157
10.039,-16.314,-1.412
14.431,-16.941,-0.314
14.902,-11.451,2.196
12.706,-8,2.039
7.216,-4.863,1.882
3.451,-4.235,0.941
3.608,-4.078,0.784
4.549,-4.235,1.412
4.392,-4.863,1.882
4.392,-6.118,1.725
3.765,-6.745,2.039
2.98,-7.216,2.039
2.51,-7.373,2.353
2.196,-7.529,2.196
1.412,-8.941,1.725
0.941,-9.882,0.941
0.314,-11.294,-0.157
-0.157,-11.451,-0.471
0,-12.706,-1.569
-0.157,-13.961,-1.725
-1.725,-16.784,-3.451
-3.608,-18.039,-5.176
-3.922,-18.667,-6.588
-5.333,-19.765,-8.784
-7.059,-19.922,-9.725
-12.549,-20.863,-11.922
-16.157,-21.333,-12.863
-21.647,-23.216,-16.471
-25.569,-24.941,-20.549
-26.98,-25.255,-22.588
-30.118,-20.392,-24.941
-30.431,-16.471,-25.725
-29.176,-7.216,-26.824
-29.647,-2.824,-26.353
-35.451,1.725,-26.98
-39.843,2.98,-28.549
-40.157,-0.314,-29.02
-36.549,-3.922,-25.725
-25.725,-6.431,-28.706
25.255,-27.137,4.863
68.392,-38.745,8.471
-18.353,-43.294,-19.294
-44.078,-35.451,-18.824
4.392,-16.314,11.294
-8.784,1.569,-4.706
-23.059,15.216,-10.039
-9.882,0.314,-7.059
-5.02,-13.647,-4.549
-7.843,-16.314,-5.647
-6.118,-14.118,-6.745
-2.51,-13.961,-5.49
-2.196,-14.902,-5.647
-1.412,-12.392,-3.922
-4.235,-8.314,-1.569
-4.235,-7.059,-2.667
-3.451,-7.529,-1.569
-1.412,-7.843,-2.667
0.784,-9.412,-2.98
2.51,-10.51,-4.078
2.824,-12.078,-4.235
2.667,-11.137,-2.667
1.882,-9.255,-3.765
1.255,-8.157,-1.725
2.039,-8.314,-1.882
1.412,-8.627,-2.667
2.039,-9.569,-2.98
1.098,-10.196,-3.922
0.941,-10.667,-4.235
0.157,-10.98,-3.765
0.471,-10.667,-2.824
0.627,-10.98,-2.039
0.157,-10.039,-2.353
0.157,-10.039,-2.51
-0.314,-10.196,-2.824
-0.157,-10.353,-2.039
-0.157,-10.667,-4.235
-1.569,-10.353,-3.922
-0.471,-10.039,-4.235
0.471,-9.569,-4.078
1.412,-9.412,-3.451
1.725,-9.725,-3.451
1.725,-10.353,-3.451
2.824,-11.451,-3.137
1.412,-12.078,-3.451
0.471,-14.118,-3.294
0.941,-16.314,-2.824
0.784,-17.098,-2.51
0,-17.882,-1.098
0.314,-18.196,-0.471
0.784,-18.51,0.627
2.353,-19.137,1.412
5.02,-19.922,1.882
6.431,-20.549,3.137
11.922,-24.471,7.373
8,-24.314,1.725
7.686,-25.098,2.51
6.588,-21.02,-7.843
5.02,-23.529,-7.373
12.549,-30.745,-10.196
18.196,-30.118,-14.745
22.118,-28.392,-12.392
7.686,-24,-6.745
2.51,-21.176,-5.647
2.196,-20.392,-9.569
2.51,-17.882,-9.882
3.294,-13.49,-7.059
8.627,-13.961,-3.137
17.882,-16,0.627
17.725,-13.02,2.353
12.392,-5.333,3.294
6.431,-2.824,2.196
4.078,-2.353,1.255
4.235,-2.667,0.471
5.647,-3.137,0.314
6.588,-4.863,0.627
6.588,-5.49,0.784
5.647,-6.745,0.784
3.608,-7.373,0.941
2.667,-7.529,0.784
2.353,-8.157,0.157
2.353,-8.471,-0.314
1.882,-10.039,-1.882
1.412,-10.98,-2.51
0.627,-12.078,-3.294
0.784,-12.549,-3.608
-0.157,-15.373,-5.02
-2.667,-16.941,-6.902
-3.137,-17.098,-8.157
-3.922,-18.039,-9.569
-5.02,-18.353,-10.667
-9.412,-18.98,-13.02
-12.392,-19.451,-14.118
-21.02,-21.961,-14.431
-30.588,-25.255,-18.039
-34.353,-25.882,-19.451
-39.843,-22.431,-21.647
-39.843,-18.353,-21.647
-36.078,-10.353,-21.647
-33.569,-7.216,-20.706
-32.784,-3.294,-19.922
-35.451,-2.51,-20.863
-37.49,-2.824,-22.902
-39.529,-4.549,-18.824
-32.471,-5.49,-23.059
2.98,-10.039,-23.059
48.471,-29.49,15.529
5.961,-43.765,-10.667
-41.569,-39.843,-11.765
-15.686,-12.863,3.608
-2.196,-14.588,-0.784
-17.882,-4.863,-0.627
-10.51,6.588,-7.216
-8.471,-1.255,-2.51
-5.647,-13.333,-2.824
-4.863,-13.176,-4.078
-1.725,-13.804,-5.333
-2.667,-15.529,-4.706
-1.882,-14.118,-5.02
-3.294,-9.098,-2.039
-2.039,-7.529,-3.137
-2.196,-6.745,-4.235
-0.784,-6.745,-5.176
1.725,-8.157,-5.961
2.039,-9.412,-4.706
2.196,-10.667,-5.176
1.882,-11.451,-3.922
1.098,-10.98,-2.667
0.314,-8.941,-3.137
-0.157,-8.941,-1.569
0.941,-9.098,-3.294
0,-9.098,-3.765
2.039,-10.353,-3.765
1.725,-10.51,-5.647
2.039,-11.451,-3.137
2.196,-11.137,-4.078
2.039,-10.353,-3.137
2.51,-8.941,-2.98
1.412,-8,-2.824
-0.314,-7.373,-3.137
-1.098,-8.471,-2.824
-1.412,-10.039,-3.451
-1.725,-10.353,-4.549
-0.941,-10.039,-4.863
1.098,-8.941,-4.863
1.569,-8.627,-4.706
2.51,-9.569,-3.765
2.353,-9.569,-4.078
1.255,-11.137,-2.667
1.569,-12.235,-2.667
0.314,-13.49,-3.294
0.471,-16,-2.51
0.157,-16.784,-2.353
-0.157,-17.882,-1.255
-0.471,-17.882,-0.314
-1.569,-18.667,1.725
-0.784,-19.451,2.51
0.941,-20.235,4.392
1.725,-20.549,5.333
7.686,-24.784,11.137
9.569,-24.627,1.725
8.941,-25.255,1.725
10.51,-21.961,-5.961
5.647,-23.059,-8.314
15.373,-29.333,-18.824
21.804,-30.431,-21.176
20.549,-30.431,-13.02
15.373,-22.118,-9.255
8.157,-21.961,-4.863
-2.353,-19.922,-7.216
0.314,-18.98,-6.275
-2.51,-13.176,-7.529
0.941,-12.078,-5.804
15.373,-15.843,-0.314
17.412,-14.275,1.098
13.647,-7.059,2.667
9.882,-3.451,2.353
7.216,-3.294,1.725
3.765,-3.294,0.314
3.922,-3.294,0.157
4.863,-4.392,0.627
5.333,-5.333,0.784
5.804,-6.118,0.941
5.176,-7.216,1.098
3.294,-7.373,0.627
2.51,-8.157,0
2.51,-8.314,-0.314
2.196,-9.725,-0.627
1.882,-10.51,-0.784
1.255,-12.706,-1.725
0.784,-13.804,-2.039
-1.255,-16,-2.98
-2.98,-17.255,-4.392
-3.765,-17.255,-4.863
-5.176,-18.51,-6.118
-6.431,-18.667,-7.529
-10.51,-18.98,-9.725
-13.804,-19.765,-10.98
-19.765,-20.392,-12.863
-22.275,-21.961,-13.804
-27.922,-25.725,-15.529
-34.51,-25.882,-20.235
-36.549,-22.431,-21.176
-35.451,-13.333,-21.961
-32.471,-9.569,-21.804
-29.804,-3.922,-20.706
-32.627,-2.196,-20.706
-39.843,0.627,-22.275
-36.706,-3.451,-21.333
-36.706,-5.333,-19.608
-25.255,-4.706,-21.333
-8.941,-6.588,-25.098
75.137,-34.039,14.118
35.451,-37.02,-8.941
-56.784,-34.039,-17.725
-33.255,-18.51,-10.51
4.706,-19.608,-2.667
-21.333,-0.314,-2.196
-17.255,7.216,-8
-4.863,-6.118,-0.471
-3.137,-11.922,-1.569
-4.392,-12.078,-4.392
-3.765,-13.49,-3.608
-4.078,-16,-3.294
-2.824,-12.392,-3.294
-2.039,-10.353,-2.667
-2.353,-7.373,-2.353
-1.255,-7.059,-3.922
-1.098,-6.902,-5.02
0.627,-7.843,-6.118
2.196,-9.569,-5.333
3.137,-10.51,-4.863
1.098,-11.294,-3.451
0.627,-10.039,-2.51
0,-9.255,-2.824
0.941,-9.569,-0.941
0.471,-9.569,-2.196
-0.314,-10.196,-2.98
0,-10.98,-2.824
-0.471,-11.608,-4.549
0.157,-12.706,-2.824
1.569,-12.863,-2.353
0.784,-11.137,-2.353
0.941,-10.824,-2.039
0,-9.569,-2.51
-0.471,-9.098,-2.824
-0.471,-9.412,-2.824
-0.314,-10.039,-2.824
-0.471,-10.98,-3.765
0.314,-9.882,-3.451
0.784,-8.941,-3.922
1.569,-8,-2.98
1.882,-8.157,-2.98
1.098,-9.412,-3.137
1.569,-10.353,-2.667
1.569,-11.922,-3.765
1.098,-13.333,-4.078
1.725,-14.745,-3.765
1.255,-15.686,-3.608
1.412,-16.157,-2.353
1.725,-16.314,-1.725
1.569,-16.784,-0.627
2.039,-18.824,1.255
3.137,-19.451,1.725
5.804,-19.451,3.451
11.922,-21.804,3.608
8.627,-20.235,-0.784
7.059,-21.49,0
5.647,-20.392,-4.706
2.039,-25.569,-3.294
7.373,-28.392,-9.098
19.608,-28.078,-21.02
23.216,-29.804,-17.098
13.804,-27.137,-11.608
0.314,-22.588,-6.902
0,-21.49,-8.627
1.098,-20.235,-4.706
1.255,-18.196,-4.078
12.235,-17.412,-0.471
15.843,-17.255,-0.157
12.392,-10.51,0.627
8.784,-6.118,0.627
6.275,-5.333,0.627
3.922,-4.706,0.314
4.549,-4.706,1.098
5.333,-4.863,1.882
5.49,-5.333,2.196
5.49,-6.588,2.98
5.176,-7.059,3.137
4.078,-8,3.451
3.137,-8.314,2.98
2.824,-8.627,2.667
2.353,-9.412,2.039
2.196,-10.039,1.412
1.098,-11.294,0.471
0.941,-11.765,0.157
0.314,-12.863,-0.314
0.314,-14.745,-1.412
-0.784,-16,-2.039
-3.765,-18.824,-3.294
-4.863,-19.765,-4.863
-7.059,-20.078,-7.216
-8.627,-19.922,-8.627
-12.863,-19.294,-10.667
-15.686,-19.137,-11.451
-20.392,-20.078,-12.706
-26.667,-22.902,-17.098
-29.804,-23.843,-19.608
-33.725,-22.431,-26.039
-34.039,-19.608,-28.078
-31.529,-10.98,-26.98
-30.588,-6.745,-25.098
-32.157,-0.471,-22.431
-38.275,2.667,-24.784
-37.333,0.784,-26.51
-36.235,-2.353,-24.314
-30.902,-4.078,-24.941
2.039,-10.667,-25.569
44.078,-28.863,6.745
3.294,-45.804,-15.059
-30.118,-46.745,-15.529
-14.431,-13.49,2.667
1.255,-7.686,-6.431
-16.784,1.569,-3.294
-15.529,7.216,-7.216
-8.941,-5.333,-3.294
-3.608,-15.216,-4.706
-2.667,-14.118,-5.647
-2.039,-14.588,-4.235
-4.863,-15.059,-3.608
-3.137,-13.176,-4.078
-4.549,-8.627,-1.725
-3.765,-7.373,-1.412
-4.235,-6.588,-3.294
-2.667,-7.059,-4.235
1.255,-9.412,-5.176
3.137,-10.196,-5.02
3.451,-10.98,-5.176
2.353,-11.294,-3.137
1.882,-9.725,-3.451
0.627,-8.157,-3.608
0,-8,-2.824
0.471,-8.314,-3.922
0.314,-8.471,-4.078
0.941,-9.725,-4.392
0.314,-9.882,-4.863
0.157,-10.667,-3.608
0.314,-10.824,-2.98
0.314,-10.98,-2.51
0,-10.353,-2.667
-0.784,-10.196,-2.98
-0.627,-10.039,-2.039
-0.784,-10.039,-2.196
-1.098,-9.255,-2.196
-1.255,-9.412,-2.353
-1.098,-9.569,-2.667
-0.314,-10.039,-4.078
-0.157,-9.882,-4.706
1.569,-8.941,-4.549
2.196,-8.471,-4.706
3.137,-9.098,-3.922
3.608,-10.353,-4.392
2.824,-10.667,-4.549
1.725,-13.176,-3.765
0.784,-14.118,-3.765
0,-16.314,-2.51
-0.471,-16.314,-2.51
-1.569,-16.941,0
-0.627,-17.882,0.941
1.098,-19.922,1.255
2.667,-20.706,2.039
3.765,-20.863,3.765
9.255,-24.627,9.098
10.667,-24.157,2.824
8,-26.824,9.098
11.137,-24.471,2.667
4.078,-21.02,-2.039
4.863,-24,-0.941
14.588,-28.078,-14.275
25.882,-30.118,-16
24.157,-29.176,-11.608
8.627,-22.275,-6.902
3.765,-20.549,-5.02
-0.941,-20.392,-8.784
1.255,-18.196,-9.725
2.98,-13.647,-10.039
14.275,-15.686,-2.98
18.039,-16.784,-0.314
15.373,-10.667,2.039
12.392,-7.216,2.353
8,-3.451,2.51
5.647,-3.608,1.255
5.176,-3.765,0.314
6.431,-3.765,0.471
7.373,-5.176,0.471
6.118,-6.118,0.941
5.49,-6.745,1.412
3.451,-7.529,1.255
2.98,-7.843,0.784
2.51,-8.471,0.157
2.51,-8.627,-0.157
2.353,-10.039,-0.314
1.412,-12.235,-1.882
1.412,-12.392,-2.51
0.471,-15.216,-4.078
-0.471,-16,-5.02
-2.98,-17.412,-6.745
-3.451,-17.569,-7.529
-4.706,-18.196,-9.255
-5.804,-18.824,-10.353
-10.353,-19.294,-12.392
-16.627,-20.078,-13.49
-20.078,-20.706,-14.275
-27.137,-23.373,-16.627
-30.275,-24.784,-17.882
-37.02,-23.529,-20.863
-39.059,-19.451,-22.431
-35.608,-10.98,-22.902
-30.902,-5.49,-18.98
-31.059,-4.392,-18.353
-35.451,-3.294,-21.647
-37.804,-2.196,-23.216
-37.333,-2.353,-21.333
-35.608,-4.235,-20.863
-16.157,-5.49,-31.529
16.157,-19.765,-2.196
22.588,-41.255,-5.02
-38.275,-32.314,-16.314
-32.314,-15.059,-5.647
6.745,-10.98,-5.804
-8.314,-10.353,-2.196
-19.294,2.196,-8
-10.824,0,-6.745
-6.902,-10.98,-0.471
-1.412,-12.863,-5.02
-2.039,-12.863,-4.706
-2.98,-15.216,-3.765
-4.078,-15.059,-3.294
-3.765,-10.196,-2.353
-3.294,-8.627,-1.098
-2.039,-6.902,-2.51
-2.039,-7.529,-2.98
-0.314,-8.314,-6.118
2.353,-10.196,-5.176
2.824,-9.882,-5.804
2.667,-10.824,-3.294
2.196,-10.196,-3.137
1.412,-9.098,-2.824
0.784,-8.941,-2.196
0.314,-9.098,-3.137
-0.314,-9.725,-2.98
-0.157,-10.51,-4.392
-0.157,-10.98,-4.549
0,-10.98,-4.078
0.157,-11.294,-3.608
0.941,-11.608,-2.51
0.157,-10.51,-3.451
-0.157,-10.353,-2.51
0,-10.039,-2.353
-0.627,-9.098,-2.039
-0.784,-9.255,-2.353
-0.941,-10.039,-2.824
-0.627,-10.196,-2.824
0.314,-9.725,-3.294
0.471,-9.098,-3.294
1.882,-8.471,-3.294
1.255,-8.471,-3.137
1.412,-10.196,-3.294
0.784,-11.451,-3.765
1.255,-12.235,-3.922
1.255,-13.804,-3.451
1.725,-14.902,-3.451
0.627,-15.529,-4.078
0.471,-16.314,-3.137
0.941,-16.314,-2.039
1.569,-17.412,0
2.51,-18.039,-0.157
3.451,-18.98,-0.157
4.706,-19.294,0.471
7.216,-21.176,3.451
9.882,-22.588,3.451
2.51,-21.961,-3.765
4.078,-23.843,-2.824
5.804,-25.255,-9.098
8,-29.49,-5.961
12.863,-28.706,-10.039
17.569,-25.725,-11.608
15.373,-23.843,-12.078
2.824,-20.078,-8.627
-1.098,-18.039,-9.569
2.196,-17.725,-10.51
5.804,-17.412,-3.608
9.882,-17.098,-1.412
13.333,-15.843,0.627
12.078,-12.078,1.569
9.255,-5.961,2.51
7.529,-5.02,2.667
4.078,-4.392,2.039
3.608,-4.235,2.039
3.451,-4.549,2.353
4.078,-5.804,2.824
4.549,-6.588,3.294
4.863,-7.216,3.608
4.706,-7.373,3.608
3.451,-8.471,3.922
2.98,-8.941,3.922
1.569,-9.882,2.824
1.098,-10.51,2.51
0,-11.608,1.098
-0.157,-12.549,0.314
-0.157,-13.02,-0.157
-0.314,-14.275,-0.941
-0.784,-15.529,-1.725
-3.451,-18.51,-3.137
-4.549,-19.294,-4.549
-5.804,-19.922,-6.745
-8.157,-19.608,-9.412
-9.725,-19.294,-10.51
-13.49,-19.294,-11.922
-15.529,-20.078,-13.333
-20.549,-22.902,-16
-23.843,-24.627,-18.51
-29.333,-25.255,-23.216
-31.216,-23.059,-24.627
-31.373,-14.431,-25.255
-27.765,-7.059,-25.098
-28.078,-4.549,-25.255
-32.784,-0.314,-26.98
-35.922,1.882,-28.235
-36.549,-1.255,-28.078
-35.608,-3.451,-26.353
-27.451,-5.804,-24
7.686,-18.667,-6.902
50.51,-30.588,6.745
16.627,-32.784,-16
-30.431,-30.902,-13.49
-13.647,-13.333,2.353
4.235,-17.412,7.216
-9.882,-4.235,-3.922
-13.49,9.255,-11.608
-9.255,-0.784,-6.745
-8.627,-16,-5.02
-7.216,-15.373,-5.961
-3.137,-13.333,-5.647
-1.255,-13.333,-4.549
-0.314,-12.863,-3.765
-2.196,-10.824,-3.294
-3.451,-8.314,-0.941
-4.549,-8,-2.039
-3.451,-9.255,-2.196
-0.784,-9.725,-4.078
0.784,-10.039,-3.765
2.039,-10.51,-3.922
1.098,-10.824,-2.824
1.098,-10.196,-3.137
0.784,-9.412,-3.451
1.412,-9.098,-2.353
0.471,-8.627,-3.451
0.314,-9.255,-3.137
0.627,-10.196,-4.078
0.157,-9.725,-3.922
1.725,-10.353,-3.765
1.412,-10.353,-3.608
1.882,-10.667,-2.51
1.255,-10.98,-2.51
-0.157,-10.353,-2.353
-0.314,-10.039,-2.51
-0.627,-9.569,-2.667
-0.157,-9.098,-2.51
0.157,-9.569,-3.137
0.784,-10.51,-4.078
0.471,-10.824,-4.235
-1.255,-9.725,-4.235
-0.314,-9.412,-3.294
-0.157,-9.098,-3.137
0.627,-9.882,-2.039
1.725,-10.353,-2.667
1.725,-11.765,-2.667
1.882,-12.706,-2.824
0.471,-14.431,-2.824
0,-15.059,-2.667
0.157,-16.314,-2.667
0.471,-16.627,-2.039
0.784,-16.784,-0.784
1.882,-18.039,0
2.824,-18.98,0.314
5.804,-20.235,1.098
7.373,-21.49,3.451
11.765,-24.627,1.569
5.961,-25.412,2.353
8.314,-24,-0.941
3.137,-23.843,-7.373
5.647,-27.137,-6.588
12.078,-30.118,-7.686
17.569,-28.235,-10.51
19.137,-24,-10.039
12.235,-22.745,-7.686
1.412,-18.196,-7.686
2.196,-18.196,-12.078
0.314,-16.314,-9.882
7.373,-14.745,-4.706
11.922,-15.529,-1.882
16.627,-14.745,1.412
16,-11.137,2.98
11.137,-5.333,3.608
6.745,-3.608,3.137
5.176,-3.608,2.353
5.176,-3.608,1.725
5.961,-4.549,1.725
5.961,-6.275,1.882
5.647,-7.059,1.725
5.02,-7.686,1.569
4.392,-8,1.882
3.451,-8.314,1.412
2.824,-9.412,0.627
2.667,-9.882,0.471
2.039,-11.608,-0.784
1.569,-12.392,-1.569
1.098,-13.804,-2.824
0.314,-14.745,-3.922
-2.196,-16.941,-5.961
-4.235,-17.725,-7.529
-4.078,-17.569,-8.627
-5.647,-17.725,-10.667
-7.216,-17.569,-12.078
-11.451,-18.667,-13.333
-14.431,-19.922,-13.804
-20.549,-22.588,-16.627
-24.471,-24.314,-18.353
-31.216,-25.255,-23.216
-35.451,-19.608,-24.627
-34.98,-14.902,-23.373
-29.961,-8.941,-20.863
-28.863,-6.588,-20.392
-32.314,-2.98,-21.804
-34.196,-2.196,-24.627
-37.804,0.627,-25.412
-36.078,-3.137,-23.059
-29.333,-5.804,-24.314
9.882,-22.275,2.824
52.549,-38.588,18.039
-8.157,-42.039,-14.745
-37.02,-33.882,-15.373
-3.765,-9.098,4.706
8.314,-12.863,-1.725
-22.902,0.627,-3.294
-11.608,2.196,-8.941
-6.431,-6.902,-5.49
-5.647,-14.745,-2.353
-3.922,-13.804,-6.745
-2.039,-13.961,-6.275
-2.039,-14.902,-4.549
-2.353,-12.549,-4.392
-2.98,-9.882,-2.196
-2.98,-7.843,-1.725
-2.98,-7.373,-2.98
-2.039,-8,-4.078
0.941,-9.255,-4.549
3.137,-10.196,-4.078
